epoch,accuracy,loss,val_accuracy,val_loss
0,0.8907427787780762,0.385286808013916,0.9080459475517273,0.3034043312072754
1,0.9212679266929626,0.26154953241348267,0.9313863515853882,0.21798038482666016
2,0.9380699396133423,0.2058233916759491,0.9354914426803589,0.19656971096992493
3,0.9492713212966919,0.1722756028175354,0.9465165138244629,0.1780761331319809
4,0.9563674926757812,0.14982156455516815,0.9571897983551025,0.136948361992836
5,0.960384726524353,0.1350916028022766,0.9553131461143494,0.14376558363437653
6,0.9629064798355103,0.12794268131256104,0.9659863710403442,0.11491741985082626
7,0.9679500460624695,0.11572744697332382,0.9680975675582886,0.10679778456687927
8,0.9679500460624695,0.10968243330717087,0.9603565335273743,0.13124875724315643
9,0.9709409475326538,0.10187764465808868,0.959535539150238,0.143408864736557
10,0.9724364280700684,0.09899555146694183,0.959535539150238,0.13789211213588715
11,0.9729642271995544,0.09474737197160721,0.9643443822860718,0.11351893097162247
12,0.9747529625892639,0.09418725222349167,0.9686840176582336,0.10637876391410828
13,0.9758085608482361,0.08723478019237518,0.9679803252220154,0.11084819585084915
14,0.9758965373039246,0.08737614005804062,0.971381664276123,0.09786965698003769
15,0.9759551882743835,0.08269031345844269,0.9639924764633179,0.13169796764850616
16,0.9780077934265137,0.0807066559791565,0.9725545644760132,0.09973537921905518
17,0.9773333668708801,0.08297602832317352,0.9556650519371033,0.1578311175107956
18,0.9800897240638733,0.07654929161071777,0.9697396159172058,0.10578203201293945
19,0.9783010482788086,0.07932896912097931,0.9686840176582336,0.11286479234695435
20,0.9784769415855408,0.07982512563467026,0.9663382768630981,0.11802852898836136
21,0.9798844456672668,0.07662650942802429,0.9690358638763428,0.10849615186452866
22,0.9801483750343323,0.07440587133169174,0.9637579321861267,0.1495157778263092
23,0.9787995219230652,0.0789664015173912,0.9623504281044006,0.13431796431541443
24,0.9801777005195618,0.0766243264079094,0.9736101627349854,0.09325968474149704
25,0.9811160564422607,0.0718819797039032,0.9696223139762878,0.1160077154636383
26,0.9803536534309387,0.07692231982946396,0.9724372625350952,0.106752410531044
27,0.9799137711524963,0.07548359036445618,0.9704433679580688,0.11870790272951126
28,0.9820836782455444,0.07046880573034286,0.9729064106941223,0.10307183861732483
29,0.9793273210525513,0.07483222335577011,0.9717335104942322,0.1041417196393013
30,0.9822889566421509,0.06937233358621597,0.9668074250221252,0.11623115092515945
31,0.9803829789161682,0.07480038702487946,0.9676284193992615,0.11624300479888916
32,0.9794446229934692,0.07771283388137817,0.9666901230812073,0.11711123585700989
33,0.9829047322273254,0.06862424314022064,0.9749003052711487,0.10606870800256729
34,0.9815558791160583,0.06971912831068039,0.9689186215400696,0.11438508331775665
35,0.9838430881500244,0.06578075140714645,0.9679803252220154,0.11709238588809967
36,0.9804709553718567,0.07506538182497025,0.9718508124351501,0.11077524721622467
37,0.9817025065422058,0.0704195499420166,0.9711470603942871,0.11454137414693832
38,0.981878399848938,0.06928470730781555,0.965869128704071,0.12217218428850174
39,0.9815558791160583,0.06952054798603058,0.9696223139762878,0.11982199549674988
40,0.9829633831977844,0.06546232849359512,0.9697396159172058,0.11317428946495056
41,0.9825235605239868,0.06732287257909775,0.9704433679580688,0.10944891721010208
42,0.9827287793159485,0.06955120712518692,0.9744311571121216,0.09682434052228928
43,0.983344554901123,0.06758181750774384,0.9669247269630432,0.11499340087175369
44,0.9816731810569763,0.07214261591434479,0.97630774974823,0.09683391451835632
45,0.9817025065422058,0.07265227288007736,0.9718508124351501,0.10871527343988419
46,0.9829927086830139,0.06743857264518738,0.970795214176178,0.11667249351739883
47,0.9826701283454895,0.06810063123703003,0.97067791223526,0.11177703738212585
48,0.9814385771751404,0.07143858820199966,0.9719681143760681,0.09958041459321976
49,0.9837551116943359,0.06606783717870712,0.9711470603942871,0.10651704668998718
