epoch,accuracy,loss,val_accuracy,val_loss
0,0.9038010239601135,0.33159321546554565,0.9318609237670898,0.2105884850025177
1,0.9437470436096191,0.18299983441829681,0.9555920958518982,0.15442779660224915
2,0.96198970079422,0.13069704174995422,0.9688674807548523,0.11391955614089966
3,0.9693512320518494,0.10710971802473068,0.9638158082962036,0.11717958748340607
4,0.974777102470398,0.09076368808746338,0.9726268649101257,0.09271302074193954
5,0.980232298374176,0.0763324499130249,0.9750939607620239,0.08576371520757675
6,0.9802616238594055,0.07204343378543854,0.9773261547088623,0.08283741772174835
7,0.9816107749938965,0.07106901705265045,0.97591632604599,0.07884901762008667
8,0.9835464358329773,0.06167268753051758,0.9716870188713074,0.09661415219306946
9,0.9834584593772888,0.061543501913547516,0.9639332890510559,0.1300128549337387
10,0.9843676686286926,0.061032719910144806,0.9782660007476807,0.07843232899904251
11,0.98592209815979,0.0574491061270237,0.9789708852767944,0.07590697705745697
12,0.9853941798210144,0.05740000307559967,0.9775611162185669,0.08155452460050583
13,0.9868606328964233,0.053820278495550156,0.9757988452911377,0.08533050864934921
14,0.9875058531761169,0.04935285449028015,0.9787359237670898,0.08240111917257309
15,0.9854528307914734,0.055551618337631226,0.9804981350898743,0.07699813693761826
16,0.9869486093521118,0.05393195152282715,0.9779135584831238,0.08412671089172363
17,0.9874178767204285,0.04934865981340408,0.9633458852767944,0.13758061826229095
18,0.9870365858078003,0.05330231785774231,0.9789708852767944,0.07935547828674316
19,0.9880924224853516,0.04702518880367279,0.9788534045219421,0.0977284386754036
20,0.9877991676330566,0.04915858432650566,0.9797932505607605,0.08173403143882751
21,0.9903214573860168,0.042476262897253036,0.9743890762329102,0.09162198752164841
22,0.9883564114570618,0.047384921461343765,0.9781485199928284,0.08955024927854538
23,0.989470899105072,0.04273471236228943,0.9788534045219421,0.08345583826303482
24,0.9889136552810669,0.04587477073073387,0.9757988452911377,0.1005706936120987
25,0.9892069697380066,0.04477031156420708,0.9538298845291138,0.17593632638454437
26,0.9875645041465759,0.04861452803015709,0.9713345766067505,0.10733504593372345
27,0.9910253286361694,0.04105900973081589,0.9800282120704651,0.08761917054653168
28,0.9889136552810669,0.04917741194367409,0.9733317494392395,0.10210522264242172
29,0.9887377023696899,0.047139037400484085,0.9769737124443054,0.09437574446201324
