epoch,accuracy,loss,val_accuracy,val_loss
0,0.5049765110015869,1.0013688802719116,0.6003316640853882,0.8789682388305664
1,0.6454243659973145,0.7866740226745605,0.6788280606269836,0.709468424320221
2,0.7166159749031067,0.651872456073761,0.7224985957145691,0.6289879083633423
3,0.7713574767112732,0.5479100942611694,0.7639579772949219,0.5514917373657227
4,0.8006635308265686,0.4862416982650757,0.7728026509284973,0.5396842956542969
5,0.8274813294410706,0.43040362000465393,0.7938087582588196,0.48634904623031616
6,0.8516726493835449,0.3889455199241638,0.809286892414093,0.46609434485435486
7,0.8648051023483276,0.35169699788093567,0.7927031517028809,0.5131723284721375
8,0.8819463849067688,0.3165445923805237,0.8275290131568909,0.4420430660247803
9,0.8950787782669067,0.28710901737213135,0.8336097002029419,0.46767663955688477
10,0.9064141511917114,0.25927385687828064,0.8452183604240417,0.44719216227531433
11,0.9112524390220642,0.2515966594219208,0.8546158075332642,0.37914928793907166
12,0.9322643280029297,0.1993027627468109,0.838032066822052,0.5009342432022095
13,0.9283937215805054,0.20835447311401367,0.8474295139312744,0.4714253842830658
14,0.9365496039390564,0.18483777344226837,0.8524046540260315,0.4444201588630676
15,0.9494056105613708,0.15872445702552795,0.866777241230011,0.41994428634643555
16,0.9488526582717896,0.1571281999349594,0.8573797941207886,0.44765642285346985
17,0.9518938064575195,0.15259386599063873,0.8396904468536377,0.4869350790977478
18,0.9552115201950073,0.14763502776622772,0.872857928276062,0.3846118152141571
19,0.9554879665374756,0.14087991416454315,0.8490878939628601,0.48930567502975464
20,0.9536908864974976,0.14594770967960358,0.8590381145477295,0.4188457131385803
21,0.9556261897087097,0.13953013718128204,0.8767274618148804,0.4017183780670166
22,0.9592203497886658,0.129734605550766,0.8640132546424866,0.46152177453041077
23,0.9668233394622803,0.11476884037256241,0.8695411682128906,0.4488106966018677
24,0.9693115949630737,0.10533984750509262,0.8695411682128906,0.41039204597473145
25,0.9575614929199219,0.1313095986843109,0.8612493276596069,0.4613986015319824
26,0.964473307132721,0.12049487978219986,0.8524046540260315,0.4855271577835083
27,0.9670997858047485,0.10830267518758774,0.8535102009773254,0.51284259557724
28,0.9637821316719055,0.12299948930740356,0.8695411682128906,0.4669416844844818
29,0.9693115949630737,0.10095073282718658,0.8750690817832947,0.4346461594104767
30,0.9702792167663574,0.1012968122959137,0.8518518805503845,0.4957609176635742
31,0.9550732374191284,0.139103963971138,0.8783858418464661,0.443837434053421
32,0.969588041305542,0.10278590023517609,0.8452183604240417,0.4920201897621155
33,0.978020429611206,0.08598265796899796,0.8573797941207886,0.49551910161972046
34,0.9723528027534485,0.10000532120466232,0.8651188611984253,0.4613112807273865
35,0.9632291793823242,0.12865644693374634,0.8706467747688293,0.4639323651790619
36,0.9711086750030518,0.09822038561105728,0.8540630340576172,0.5375992655754089
37,0.9549350142478943,0.14141280949115753,0.8684356212615967,0.4851734936237335
38,0.9778822064399719,0.08425716310739517,0.8756219148635864,0.4731752276420593
39,0.9697262644767761,0.10766459256410599,0.867330014705658,0.4896791875362396
40,0.9723528027534485,0.10390499979257584,0.8711995482444763,0.4739534854888916
41,0.9712468981742859,0.10547753423452377,0.878938615322113,0.4207339584827423
42,0.9769145846366882,0.08996718376874924,0.8601437211036682,0.5419328808784485
43,0.9646115303039551,0.12160617113113403,0.872305154800415,0.46804383397102356
44,0.9762234091758728,0.08556707203388214,0.8750690817832947,0.4244563579559326
45,0.9800940155982971,0.07297705858945847,0.8739635348320007,0.4665050506591797
46,0.9712468981742859,0.10581095516681671,0.8606964945793152,0.493888795375824
47,0.9637821316719055,0.1155630424618721,0.8817026019096375,0.40988239645957947
48,0.9632291793823242,0.12406136840581894,0.8540630340576172,0.5191677808761597
49,0.9785733819007874,0.07928099483251572,0.8717523217201233,0.46576690673828125
