epoch,accuracy,loss,val_accuracy,val_loss
0,0.48617255687713623,1.0125166177749634,0.5597345232963562,0.9289163947105408
1,0.6108959913253784,0.8329174518585205,0.6924778819084167,0.7064889669418335
2,0.7419800758361816,0.626566469669342,0.7732300758361816,0.5656276345252991
3,0.8223174810409546,0.4664165675640106,0.8484513163566589,0.4489692747592926
4,0.8798395991325378,0.3471226990222931,0.8755530714988708,0.3556666374206543
5,0.9101216793060303,0.2738376259803772,0.8910398483276367,0.32784736156463623
6,0.9416482448577881,0.20622020959854126,0.9120575189590454,0.2877187132835388
7,0.9543694853782654,0.17250536382198334,0.9120575189590454,0.2770632207393646
8,0.9596238732337952,0.15118373930454254,0.9120575189590454,0.2862541973590851
9,0.971238911151886,0.12515504658222198,0.9347345232963562,0.2276684045791626
10,0.9752488732337952,0.11230102181434631,0.9369469285011292,0.21712808310985565
11,0.9813329577445984,0.09502997249364853,0.9419247508049011,0.20870381593704224
12,0.9787057638168335,0.09628776460886002,0.9330752491950989,0.23537245392799377
13,0.9762167930603027,0.09995625913143158,0.892699122428894,0.3702842891216278
14,0.98893803358078,0.06688711047172546,0.9413716793060303,0.2147270143032074
15,0.9769082069396973,0.09572545439004898,0.8866150379180908,0.34334251284599304
16,0.981886088848114,0.08508458733558655,0.9502212405204773,0.18922223150730133
17,0.9935011267662048,0.04924105480313301,0.946349561214447,0.21016433835029602
18,0.9887997508049011,0.05602506548166275,0.92643803358078,0.2693886160850525
19,0.9773229956626892,0.08999025076627731,0.9214601516723633,0.2618373930454254
20,0.9878318309783936,0.0632745549082756,0.9457964897155762,0.1945994794368744
21,0.993224561214447,0.04459066316485405,0.9336283206939697,0.22063204646110535
22,0.9799502491950989,0.08254539966583252,0.9043141603469849,0.3310101628303528
23,0.9796736836433411,0.08589711040258408,0.9292035102844238,0.23842109739780426
24,0.9935011267662048,0.04285396635532379,0.9380530714988708,0.20330680906772614
25,0.9940541982650757,0.040868211537599564,0.9386062026023865,0.2294555902481079
26,0.982300877571106,0.07454106956720352,0.9225663542747498,0.3226012885570526
27,0.9814712405204773,0.07675270736217499,0.9419247508049011,0.22193385660648346
28,0.9950221180915833,0.03589077293872833,0.9491150379180908,0.1843843013048172
29,0.9937776327133179,0.03788045421242714,0.9419247508049011,0.21554258465766907
30,0.9782909154891968,0.07626786828041077,0.92643803358078,0.30951181054115295
31,0.9774612784385681,0.0839693546295166,0.9358407258987427,0.24661484360694885
32,0.9879701137542725,0.05736631155014038,0.9441371560096741,0.22037574648857117
33,0.9939159154891968,0.03547954559326172,0.9424778819084167,0.22389130294322968
34,0.9955752491950989,0.029338594526052475,0.935287594795227,0.23263375461101532
35,0.9925332069396973,0.037480078637599945,0.9347345232963562,0.24975594878196716
36,0.9680586457252502,0.10672344267368317,0.917588472366333,0.329414039850235
37,0.9923949241638184,0.04064427688717842,0.9363937973976135,0.2531742453575134
38,0.9950221180915833,0.03223840892314911,0.9253318309783936,0.27714771032333374
39,0.977599561214447,0.086575947701931,0.9170354008674622,0.30739471316337585
40,0.9921183586120605,0.03715212643146515,0.9314159154891968,0.25494009256362915
41,0.9883849620819092,0.05281176045536995,0.9242256879806519,0.2869723439216614
42,0.9943307638168335,0.031107807531952858,0.9369469285011292,0.22962820529937744
43,0.9961283206939697,0.024654041975736618,0.94856196641922,0.1974819451570511
44,0.9850663542747498,0.0591060034930706,0.8943583965301514,0.4172508716583252
45,0.9780144095420837,0.08489635586738586,0.9308628439903259,0.25074633955955505
46,0.9943307638168335,0.03206539526581764,0.9402654767036438,0.22790329158306122
47,0.9947455525398254,0.026994407176971436,0.9391592741012573,0.21395255625247955
48,0.9958517551422119,0.022995205596089363,0.9408186078071594,0.21086934208869934
49,0.9946073293685913,0.027409423142671585,0.9148229956626892,0.3791034519672394
