epoch,accuracy,loss,val_accuracy,val_loss
0,0.43912336230278015,1.6467849016189575,0.5197368264198303,1.3087049722671509
1,0.5430194735527039,1.1946706771850586,0.6282894611358643,0.9603608846664429
2,0.6461039185523987,0.9626674056053162,0.6447368264198303,0.8874261975288391
3,0.7264610528945923,0.8249878883361816,0.7203947305679321,0.8015141487121582
4,0.7613636255264282,0.7151336669921875,0.7302631735801697,0.7792174816131592
5,0.7995129823684692,0.6214137077331543,0.7927631735801697,0.6493427753448486
6,0.8490259647369385,0.5183290243148804,0.7796052694320679,0.6507185697555542
7,0.8758116960525513,0.4665939509868622,0.8092105388641357,0.6160119771957397
8,0.8871753215789795,0.40725642442703247,0.7927631735801697,0.6746697425842285
9,0.8928571343421936,0.38166502118110657,0.8026315569877625,0.6119474172592163
10,0.9212662577629089,0.32179927825927734,0.8552631735801697,0.4538114368915558
11,0.9472402334213257,0.26398035883903503,0.8618420958518982,0.4442256689071655
12,0.9683441519737244,0.21431253850460052,0.875,0.4095219671726227
13,0.9602272510528564,0.21888063848018646,0.8881579041481018,0.3883739709854126
14,0.9724025726318359,0.18083420395851135,0.9111841917037964,0.3828272819519043
15,0.9813311696052551,0.1589004546403885,0.8453947305679321,0.43542948365211487
16,0.9805194735527039,0.15373648703098297,0.9046052694320679,0.32321909070014954
17,0.9886363744735718,0.1251162439584732,0.9276315569877625,0.3131774663925171
18,0.9943181872367859,0.1077890396118164,0.8980262875556946,0.3291524648666382
19,0.9983766078948975,0.09100352972745895,0.9078947305679321,0.3149048984050751
20,0.9975649118423462,0.08781378716230392,0.9144737124443054,0.30658626556396484
21,1.0,0.08040641248226166,0.9210526347160339,0.2810142934322357
22,1.0,0.07436788082122803,0.9177631735801697,0.3035659193992615
23,1.0,0.06984752416610718,0.9243420958518982,0.27463266253471375
24,1.0,0.06455136090517044,0.9210526347160339,0.27250874042510986
25,1.0,0.061560481786727905,0.9276315569877625,0.2607364058494568
26,0.9983766078948975,0.060961004346609116,0.9078947305679321,0.30863943696022034
27,1.0,0.05680539458990097,0.9177631735801697,0.2731132209300995
28,1.0,0.05208788812160492,0.9276315569877625,0.2421025037765503
29,1.0,0.04966738447546959,0.9309210777282715,0.24391688406467438
30,1.0,0.04726039990782738,0.9177631735801697,0.24014891684055328
31,1.0,0.045637357980012894,0.9177631735801697,0.2522154748439789
32,1.0,0.044733837246894836,0.9144737124443054,0.24891529977321625
33,1.0,0.04146896302700043,0.9309210777282715,0.239366814494133
34,1.0,0.04003125801682472,0.9243420958518982,0.24321064352989197
35,0.9821428656578064,0.11511174589395523,0.7861841917037964,0.7578504085540771
36,0.8417207598686218,0.4711602032184601,0.8059210777282715,0.5835161805152893
37,0.9423701167106628,0.2181747555732727,0.8848684430122375,0.4342470169067383
38,0.9659090638160706,0.15525873005390167,0.8618420958518982,0.4714430272579193
39,0.9886363744735718,0.10220900177955627,0.8980262875556946,0.3501836657524109
40,0.9991883039474487,0.06220066547393799,0.9013158082962036,0.30369168519973755
41,1.0,0.04824773967266083,0.8947368264198303,0.3033525049686432
42,1.0,0.04376477748155594,0.9144737124443054,0.2813073694705963
43,1.0,0.04101981967687607,0.9144737124443054,0.2527782917022705
44,1.0,0.03914717212319374,0.9177631735801697,0.2673443555831909
45,1.0,0.03678972274065018,0.9144737124443054,0.26592978835105896
46,1.0,0.035386454313993454,0.9243420958518982,0.2662663161754608
47,1.0,0.03440887853503227,0.9210526347160339,0.2644892632961273
48,1.0,0.033245887607336044,0.9210526347160339,0.27296721935272217
49,1.0,0.03202609717845917,0.9210526347160339,0.2622438371181488
