epoch,accuracy,loss,val_accuracy,val_loss
0,0.4025973975658417,1.7518250942230225,0.5493420958518982,1.4991326332092285
1,0.5349025726318359,1.2765469551086426,0.5493420958518982,1.157715916633606
2,0.6266233921051025,1.0210926532745361,0.7039473652839661,0.8719300627708435
3,0.711850643157959,0.8438745737075806,0.6940789222717285,0.8472351431846619
4,0.7459415793418884,0.7571248412132263,0.7664473652839661,0.7782071828842163
5,0.8141233921051025,0.6282992959022522,0.7565789222717285,0.6725438833236694
6,0.8279221057891846,0.5495180487632751,0.7697368264198303,0.6640316247940063
7,0.864448070526123,0.4808482825756073,0.7993420958518982,0.5838778018951416
8,0.9017857313156128,0.4140983521938324,0.7927631735801697,0.6531528830528259
9,0.9082792401313782,0.386676549911499,0.8289473652839661,0.5597842335700989
10,0.9293830990791321,0.324851930141449,0.8552631735801697,0.5066689848899841
11,0.9431818127632141,0.29824209213256836,0.8388158082962036,0.5020925402641296
12,0.9521104097366333,0.25814110040664673,0.8519737124443054,0.4932824671268463
13,0.9724025726318359,0.22327691316604614,0.8684210777282715,0.4873352646827698
14,0.9691558480262756,0.21588489413261414,0.8717105388641357,0.44046109914779663
15,0.975649356842041,0.19295023381710052,0.8585526347160339,0.47106802463531494
16,0.9829545617103577,0.16001452505588531,0.8256579041481018,0.4740445911884308
17,0.9829545617103577,0.16462427377700806,0.8881579041481018,0.4064093828201294
18,0.9975649118423462,0.12490708380937576,0.9013158082962036,0.35681381821632385
19,0.9975649118423462,0.10540731996297836,0.9013158082962036,0.3368464708328247
20,0.9991883039474487,0.09623889625072479,0.8980262875556946,0.35397183895111084
21,0.9991883039474487,0.09017035365104675,0.9111841917037964,0.33185306191444397
22,0.9983766078948975,0.09385792165994644,0.8848684430122375,0.3723439574241638
23,0.9991883039474487,0.0800347551703453,0.9144737124443054,0.30694425106048584
24,0.9991883039474487,0.07747204601764679,0.9177631735801697,0.310626745223999
25,0.9991883039474487,0.07094346731901169,0.9111841917037964,0.3081631064414978
26,1.0,0.06585091352462769,0.9243420958518982,0.3048589527606964
27,0.9991883039474487,0.06146160513162613,0.9210526347160339,0.2872554361820221
28,1.0,0.05653813108801842,0.9144737124443054,0.29712027311325073
29,1.0,0.053209081292152405,0.9111841917037964,0.30525922775268555
30,1.0,0.05175378546118736,0.9243420958518982,0.29675963521003723
31,1.0,0.04973562806844711,0.9111841917037964,0.3013137876987457
32,1.0,0.0476510189473629,0.9111841917037964,0.2711213231086731
33,1.0,0.04485766589641571,0.9276315569877625,0.2809368371963501
34,1.0,0.0424613282084465,0.9276315569877625,0.26316648721694946
35,1.0,0.04139877110719681,0.9013158082962036,0.2856147289276123
36,1.0,0.03938235342502594,0.9309210777282715,0.26423826813697815
37,1.0,0.03831574693322182,0.9276315569877625,0.27289608120918274
38,1.0,0.03650438413023949,0.9144737124443054,0.27964675426483154
39,1.0,0.035700928419828415,0.9243420958518982,0.27258753776550293
40,1.0,0.035140614956617355,0.9276315569877625,0.2574820816516876
41,1.0,0.03328973054885864,0.9276315569877625,0.2609573304653168
42,1.0,0.03154328837990761,0.9144737124443054,0.2702004611492157
43,1.0,0.03138533979654312,0.9309210777282715,0.25063517689704895
44,1.0,0.029878297820687294,0.9013158082962036,0.2887905538082123
45,1.0,0.02958844229578972,0.9210526347160339,0.26852869987487793
46,1.0,0.027742478996515274,0.9177631735801697,0.25475654006004333
47,0.9228895902633667,0.30088651180267334,0.5296052694320679,1.5669584274291992
48,0.6582792401313782,0.9761981964111328,0.7072368264198303,0.7545917630195618
49,0.8790584206581116,0.39824843406677246,0.7565789222717285,0.6974567770957947
