epoch,accuracy,loss,val_accuracy,val_loss
0,0.362610787153244,1.8547793626785278,0.4276527464389801,1.6420648097991943
1,0.5165189504623413,1.3868155479431152,0.5241157412528992,1.3414695262908936
2,0.5898469090461731,1.167940378189087,0.5755627155303955,1.1267528533935547
3,0.6172441840171814,1.066221833229065,0.5562701225280762,1.2417229413986206
4,0.6502820253372192,0.9769734740257263,0.5884244441986084,1.0185500383377075
5,0.6873489022254944,0.8920933604240417,0.5916398763656616,1.0296744108200073
6,0.7292506098747253,0.7969269156455994,0.6623794436454773,0.9006690979003906
7,0.7808219194412231,0.6694514751434326,0.7363343834877014,0.797846794128418
8,0.8251410126686096,0.5836252570152283,0.7427652478218079,0.8377348780632019
9,0.8436744809150696,0.514411211013794,0.729903519153595,0.9078086614608765
10,0.8702659010887146,0.4486616253852844,0.7363343834877014,0.7706993222236633
11,0.8912167549133301,0.36731788516044617,0.7652733325958252,0.8340824842453003
12,0.9274778366088867,0.30662021040916443,0.7652733325958252,0.8086169362068176
13,0.9307010769844055,0.2797519564628601,0.8070739507675171,0.661535918712616
14,0.9476228952407837,0.23696082830429077,0.790996789932251,0.6979295015335083
15,0.9693795442581177,0.19763155281543732,0.7974276542663574,0.7527803182601929
16,0.9790491461753845,0.16019141674041748,0.8135048151016235,0.719220757484436
17,0.9846897721290588,0.1384599804878235,0.8392282724380493,0.7111778855323792
18,0.9863013625144958,0.13246847689151764,0.81993567943573,0.6877449750900269
19,0.9935535788536072,0.10332128405570984,0.8231511116027832,0.692944347858429
20,0.9991942048072815,0.0870661586523056,0.8231511116027832,0.671994149684906
21,1.0,0.07440099120140076,0.8327974081039429,0.6713925004005432
22,1.0,0.067428819835186,0.8456591367721558,0.6713663935661316
23,0.9991942048072815,0.06204262375831604,0.852090060710907,0.6549753546714783
24,1.0,0.061837147921323776,0.8456591367721558,0.6863077282905579
25,1.0,0.05573348328471184,0.8424437046051025,0.6466365456581116
26,1.0,0.05311182513833046,0.8456591367721558,0.6645814180374146
27,1.0,0.049867209047079086,0.852090060710907,0.6600170135498047
28,0.9991942048072815,0.049632277339696884,0.8553054928779602,0.6677060723304749
29,1.0,0.04483117163181305,0.8553054928779602,0.6393154859542847
30,1.0,0.04206467419862747,0.852090060710907,0.6383401155471802
31,1.0,0.04013972729444504,0.852090060710907,0.7009117603302002
32,1.0,0.03897203132510185,0.848874568939209,0.6683348417282104
33,1.0,0.03625200316309929,0.8553054928779602,0.6777657866477966
34,1.0,0.034204788506031036,0.8553054928779602,0.6779696345329285
35,1.0,0.03254116699099541,0.8681672215461731,0.6629251837730408
36,1.0,0.031400226056575775,0.848874568939209,0.6743932962417603
37,1.0,0.030624110251665115,0.8553054928779602,0.6603575348854065
38,1.0,0.0289935152977705,0.8681672215461731,0.652517557144165
39,1.0,0.027921315282583237,0.8617363572120667,0.6671706438064575
40,1.0,0.02631199359893799,0.848874568939209,0.6909053921699524
41,1.0,0.025166306644678116,0.852090060710907,0.6665757894515991
42,1.0,0.025247011333703995,0.8295819759368896,0.7035268545150757
43,1.0,0.02427767775952816,0.8424437046051025,0.7073814272880554
44,0.7759870886802673,0.702121376991272,0.6848874688148499,0.9232317805290222
45,0.8178887963294983,0.5288739204406738,0.6816720366477966,1.1537894010543823
46,0.9000805616378784,0.3170696794986725,0.7813504934310913,0.8345930576324463
47,0.9500402808189392,0.1855718493461609,0.790996789932251,0.8299528956413269
48,0.9806607365608215,0.10365290194749832,0.7781350612640381,0.8466720581054688
49,0.9790491461753845,0.1136370599269867,0.7749196290969849,1.1059844493865967
