epoch,accuracy,loss,val_accuracy,val_loss
0,0.8007028102874756,0.4099108576774597,0.8205645084381104,0.3569161891937256
1,0.8396084308624268,0.31180456280708313,0.8739919066429138,0.27992770075798035
2,0.8874247074127197,0.24848920106887817,0.8926411271095276,0.22511252760887146
3,0.9122741222381592,0.20013666152954102,0.9314516186714172,0.17935258150100708
4,0.9287148714065552,0.1702921837568283,0.914818525314331,0.19079384207725525
5,0.9423945546150208,0.14060883224010468,0.9274193644523621,0.17303869128227234
6,0.9485442042350769,0.13367588818073273,0.9415322542190552,0.1467682123184204
7,0.9585843086242676,0.11032652854919434,0.9395161271095276,0.16625317931175232
8,0.9639809131622314,0.09871277213096619,0.9475806355476379,0.13360877335071564
9,0.968624472618103,0.09293138980865479,0.9536290168762207,0.12864647805690765
10,0.9717620611190796,0.08462821692228317,0.9561492204666138,0.13129790127277374
11,0.9786646366119385,0.06904808431863785,0.9541330933570862,0.13558819890022278
12,0.9807981848716736,0.05859580636024475,0.9435483813285828,0.18918709456920624
13,0.9764056205749512,0.0780542865395546,0.9682459831237793,0.08782798051834106
14,0.9786646366119385,0.06543465703725815,0.9637096524238586,0.10635822266340256
15,0.9863202571868896,0.04866098612546921,0.9677419066429138,0.09483551234006882
16,0.9854417443275452,0.04860819876194,0.9611895084381104,0.130804643034935
17,0.9897088408470154,0.039669789373874664,0.9521169066429138,0.1452263593673706
18,0.9829317331314087,0.05581457540392876,0.9702621102333069,0.09995374083518982
19,0.9910893440246582,0.035831402987241745,0.9243951439857483,0.23196175694465637
20,0.9885793328285217,0.04442376643419266,0.9642137289047241,0.11268026381731033
21,0.9855672717094421,0.05361935868859291,0.9627016186714172,0.12383411824703217
22,0.9833082556724548,0.05327350273728371,0.960181474685669,0.15104767680168152
23,0.9902108311653137,0.035555947571992874,0.9783266186714172,0.0818205326795578
24,0.9888303279876709,0.042251911014318466,0.9586693644523621,0.13378484547138214
25,0.9794176816940308,0.06549198180437088,0.9581653475761414,0.15205873548984528
26,0.9919678568840027,0.03373065963387489,0.9763104915618896,0.09436926245689392
27,0.9953564405441284,0.021029159426689148,0.9788306355476379,0.08183088898658752
28,0.9952309131622314,0.021173061802983284,0.9516128897666931,0.17266470193862915
29,0.9801706671714783,0.0647272989153862,0.9763104915618896,0.10666725039482117
30,0.9821786880493164,0.05624038726091385,0.9697580933570862,0.11650604009628296
31,0.9937248826026917,0.028549350798130035,0.961693525314331,0.1411830335855484
32,0.9840612411499023,0.05425853654742241,0.9480846524238586,0.1586332470178604
33,0.9814257025718689,0.06309326738119125,0.9647177457809448,0.14346058666706085
34,0.9933484196662903,0.027266038581728935,0.9697580933570862,0.10808578133583069
35,0.994352400302887,0.0222857054322958,0.9747983813285828,0.10213848948478699
36,0.9942269325256348,0.024072187021374702,0.9657257795333862,0.1327659785747528
37,0.9858182668685913,0.049567822366952896,0.9677419066429138,0.12936890125274658
38,0.9845632314682007,0.0496908463537693,0.9747983813285828,0.10159613937139511
39,0.9889557957649231,0.03727611154317856,0.9647177457809448,0.12504595518112183
40,0.9917168617248535,0.029259100556373596,0.9742943644523621,0.0892782136797905
41,0.990963876247406,0.03277776390314102,0.9783266186714172,0.0846044272184372
42,0.9956074357032776,0.019068753346800804,0.9732862710952759,0.09870950132608414
43,0.994352400302887,0.02302275225520134,0.9677419066429138,0.14139175415039062
44,0.9864457845687866,0.048505496233701706,0.9697580933570862,0.11775250732898712
45,0.9923443794250488,0.03032764233648777,0.9627016186714172,0.13910441100597382
46,0.9858182668685913,0.047815725207328796,0.9591733813285828,0.1473657637834549
47,0.9929718971252441,0.027346646413207054,0.9747983813285828,0.1006566733121872
48,0.9961094260215759,0.018109306693077087,0.9672378897666931,0.11257927864789963
49,0.9831827282905579,0.051963187754154205,0.9294354915618896,0.23283544182777405
